,interest,vacancy,inflation,price,value,adj_price,adj_value,next_quarter,increase,interest_ratio,vacancy_ratio,price_ratio,value_ratio,inflation_ratio
2016-01-16,3.92,7.0,237.652,195000.0,211091.67936569315,82052.74939827985,88823.85983105261,92053.29048671086,1,1.0169626820993813,0.9934497816593887,0.930650904952458,0.9873409147017711,1.0023952874888449
2016-01-23,3.81,7.0,237.652,175000.0,211091.67936569315,73637.08279332807,88823.85983105261,80965.05322353887,1,0.9876863253402463,0.9937209937209937,0.8375055220144308,0.9874210449955546,1.0021591434270523
2016-01-30,3.79,7.0,237.652,226000.0,211091.67936569315,95097.0326359551,88823.85983105261,89961.17024837651,0,0.9817185554171856,0.99399235390497,1.0786995392212655,0.987501188296771,1.0019231106005877
2016-02-06,3.72,7.0,237.336,192000.0,209181.47436444863,80897.9674385681,88137.27136399392,81400.25129718606,1,0.9632986405059509,0.9942638623326959,0.9178073376784548,0.9788127709037551,1.0003808937718155
2016-02-13,3.65,7.0,237.336,194750.0,209181.47436444863,82056.66228469342,88137.27136399392,83445.6935092692,1,0.9448897296759098,0.994535519125683,0.931616737271569,0.9791042238885257,1.0002192277396924
2016-02-20,3.65,7.0,237.336,194000.0,209181.47436444863,81740.65459938651,88137.27136399392,88914.12064769554,1,0.9450779266045908,0.9948073244055754,0.9264097489749158,0.9793958504920837,1.000057613951036
2016-02-27,3.62,7.0,237.336,185000.0,209181.47436444863,77948.56237570364,88137.27136399392,89769.86687928134,1,0.9379640241167971,0.9950792782941498,0.8826214407281168,0.9796876508696126,0.9998960523805261
2016-03-05,3.64,7.0,238.08,215000.0,208954.8938213269,90305.77956989247,87766.67247199551,93122.19530267836,1,0.9438986685283998,0.995351380913317,1.0235423904933236,0.9789381172256673,1.0028080693091803
2016-03-12,3.68,7.0,238.08,180000.0,208954.8938213269,75604.83870967741,87766.67247199551,94620.80908492977,1,0.9546044098573282,0.9956236323851202,0.8580976086029786,0.9795360793849508,1.0026371932935616
2016-03-19,3.73,7.0,238.08,179500.0,208954.8938213269,75394.8252688172,87766.67247199551,97513.96624788737,1,0.9682024659312136,0.9958960328317373,0.8592984022794331,0.9801347724939806,1.0024663755017227
2016-03-26,3.71,7.0,238.08,184000.0,208954.8938213269,77284.94623655913,87766.67247199551,97513.96624788737,1,0.9633476480575253,0.9961685823754789,0.8800264890916449,0.9807341978938472,1.0022956159039105
2016-04-02,3.71,7.0,238.08,200000.0,210963.95263576583,84005.37634408602,88610.53118101723,99075.02227106593,1,0.963251447972838,0.9964412811387899,0.9547941684110021,0.9905899460048618,1.0021249144703914
2016-04-09,3.59,6.7,238.992,170000.0,210963.95263576583,71132.08810336748,88272.39097365848,99333.19727947822,1,0.9326072838087625,0.9539978094194962,0.8156938010962038,0.9911339397449829,1.00573819227642
2016-04-16,3.58,6.7,238.992,220000.0,210963.95263576583,92053.29048671086,88272.39097365848,99957.93436928626,1,0.930381328402219,0.954259107093947,1.0510455330564845,0.9916785312941017,1.0055127862091588
2016-04-23,3.59,6.7,238.992,193500.0,210963.95263576583,80965.05322353887,88272.39097365848,93710.56347120587,1,0.9333533323333834,0.9545205479452057,0.9262719899842584,0.9922237216381821,1.0052874811552845
2016-04-30,3.66,6.7,238.992,215000.0,210963.95263576583,89961.17024837651,88272.39097365848,82652.71698160357,0,0.9515048495150487,0.9547821320909838,1.0286229517246455,0.9927695117653571,1.0050622770469104
2016-05-07,3.61,6.7,239.557,195000.0,212232.72885545535,81400.25129718606,88593.83314011086,85223.13912157809,1,0.9388347086771692,0.9550438596491229,0.9326796604089441,0.9991637084174881,1.0071666945335518
2016-05-14,3.57,6.7,239.557,199900.0,212232.72885545535,83445.6935092692,88593.83314011086,104866.0333825272,1,0.9295013018225515,0.9553057307375926,0.9565649501233114,0.9995875649612825,1.0069585995499108
2016-05-21,3.58,6.7,239.557,213000.0,212232.72885545535,88914.12064769554,88593.83314011086,84911.34714918208,0,0.9333667585861118,0.9555677454744927,1.0197439591955109,1.00001178126717,1.006750590539281
2016-05-28,3.64,6.7,239.557,215050.0,212232.72885545535,89769.86687928134,88593.83314011086,94369.03697852793,1,0.9499623588456713,0.9558299039780523,1.0308348927461952,1.0004363577933848,1.006542667448395
2016-06-04,3.66,6.7,240.222,223700.0,214320.38241779397,93122.19530267836,89217.63303019456,90141.63930075962,0,0.9561897106109326,0.95609220636663,1.0706994468120357,1.0105150716920428,1.009074163276777
2016-06-11,3.6,6.7,240.222,227300.0,214320.38241779397,94620.80908492977,89217.63303019456,87073.34063090855,0,0.9417920209287116,0.9563546527587153,1.0862005587413615,1.0105261853042056,1.0088651242172166
2016-06-18,3.54,6.7,240.222,234250.0,214320.38241779397,97513.96624788737,89217.63303019456,81890.40368859256,0,0.9284309275230745,0.956617243272927,1.1170259104893694,1.0105372991608252,1.0086561717484732
2016-06-25,3.56,6.7,240.222,234250.0,214320.38241779397,97513.96624788737,89217.63303019456,105317.27866786082,1,0.9357529191730273,0.9568799780280144,1.1164883914904538,1.0105484132619102,1.0084473058167545
2016-07-02,3.48,6.7,240.222,238000.0,214264.3595951104,99075.02227106593,89194.31175958505,87902.61054167911,0,0.9172284454356532,0.9571428571428572,1.1330116908203716,1.010300502107235,1.008238526368313
2016-07-09,3.41,6.8,240.101,238500.0,214264.3595951104,99333.19727947822,89239.26164202165,88731.32815699445,0,0.9018411148408096,0.9727647867950482,1.1355479050688544,1.010325246807486,1.00756257898534
2016-07-16,3.42,6.8,240.101,240000.0,214264.3595951104,99957.93436928626,89239.26164202165,96756.44594834968,0,0.9073469387755102,0.9741046831955923,1.1412268188302426,1.0103499927198818,1.0073945381679443
2016-07-23,3.45,6.8,240.101,225000.0,214264.3595951104,93710.56347120587,89239.26164202165,96487.56313575273,1,0.9183046683046683,0.975448275862069,1.0713697049612658,1.010374739844511,1.0072265533927403
2016-07-30,3.48,6.8,240.101,198450.0,214264.3595951104,82652.71698160357,89239.26164202165,85628.83416549116,1,0.9289527720739221,0.9767955801104972,0.9452986520466631,1.010399488181463,1.007058624631697
2016-08-06,3.43,6.8,240.545,205000.0,212710.41709746185,85223.13912157809,88428.5339946629,88213.66299488484,1,0.9181981981981983,0.978146611341632,0.9782912940334326,1.003253867944846,1.0087165970498018
2016-08-13,3.45,6.8,240.545,252250.0,212710.41709746185,104866.0333825272,88428.5339946629,81809.39237933114,0,0.9257443624542031,0.9795013850415512,1.199948770960453,1.0034361901657909,1.0085122961301207
2016-08-20,3.43,6.8,240.545,204250.0,212710.41709746185,84911.34714918208,88428.5339946629,92138.86111409517,1,0.9228062913907286,0.9808599167822469,0.9748016392013253,1.0036185786659404,1.0083080779500593
2016-08-27,3.43,6.8,240.545,227000.0,212710.41709746185,94369.03697852793,88428.5339946629,75606.7706079452,0,0.9251997095134351,0.9822222222222221,1.0840247771844191,1.003801033481443,1.008103942459365
2016-09-03,3.46,6.8,241.176,217400.0,211765.07088727943,90141.63930075962,87805.20071950751,99737.46790473012,1,0.9351351351351351,0.9835883171070932,1.0398612880526517,0.9996073370972108,1.010492444120429
2016-09-10,3.44,6.8,241.176,210000.0,211765.07088727943,87073.34063090855,87805.20071950751,85106.55835672218,0,0.931909351393592,0.984958217270195,1.0052517962431935,0.9998991341755319,1.0101930717270273
2016-09-17,3.5,6.8,241.176,197500.0,211765.07088727943,81890.40368859256,87805.20071950751,82427.65942539679,1,0.9501435656486557,0.9863319386331938,0.9486903546734777,1.00019110166156,1.0098938766675307
2016-09-24,3.48,6.8,241.176,254000.0,211765.07088727943,105317.27866786082,87805.20071950751,89434.01047655552,0,0.9468396818752616,0.9877094972067039,1.212694361173214,1.0004832397046146,1.0095948587844192
2016-10-01,3.42,6.8,241.176,212000.0,212471.84055973988,87902.61054167911,88098.25213111582,75117.60214762457,0,0.9326620516047829,0.989090909090909,1.013612603956436,1.0040511615342635,1.0092960179203603
2016-10-08,3.42,6.9,241.741,214500.0,212471.84055973988,88731.32815699445,87892.34782669877,90305.31405725356,1,0.9347700394218134,1.003917179630666,1.0257306284600245,1.0040076818024923,1.0113342683555637
2016-10-15,3.47,6.9,241.741,233900.0,212471.84055973988,96756.44594834968,87892.34782669877,85995.28770452102,0,0.9498841861444515,1.0041981528127624,1.1155359484917133,1.0039642058362765,1.0110082639390385
2016-10-22,3.52,6.9,241.741,233250.0,212471.84055973988,96487.56313575273,87892.34782669877,90305.31405725356,0,0.9650954339344089,1.0044792833146698,1.110729542988228,1.0039207336351275,1.0106824696303576
2016-10-29,3.47,6.9,241.741,207000.0,212471.84055973988,85628.83416549116,87892.34782669877,86063.45745596419,1,0.9529946128657442,1.0047605712685523,0.9859309738404045,1.0038772651985557,1.0103568852264668
2016-11-05,3.54,6.9,242.026,213500.0,212568.8481673481,88213.66299488484,87828.930845177,73153.93883756957,0,0.9733502538071066,1.005042016806723,1.0174493199897356,1.004283266257554,1.0111991289066469
2016-11-12,3.57,6.9,242.026,198000.0,212568.8481673481,81809.39237933114,87828.930845177,84833.97949230757,1,0.9831585637114713,1.005323620061642,0.9440155502172997,1.0040857529993752,1.0108735140635199
2016-11-19,3.94,6.9,242.026,223000.0,212568.8481673481,92138.86111409517,87828.930845177,76637.45973459669,0,1.0852844580993748,1.0056053811659194,1.0618464186949435,1.0038883174161264,1.0105481088544663
2016-12-03,4.08,6.9,242.637,183450.0,213575.67186197743,75606.7706079452,88022.71370894687,82106.01413740507,1,1.1231933929800413,1.005887300252313,0.8756523056163686,1.0083527152555054,1.012723574371001
2016-12-10,4.13,6.9,242.637,242000.0,213575.67186197743,99737.46790473012,88022.71370894687,67652.89554392928,0,1.1357554603627902,1.0061693774537297,1.1514267022293794,1.0080720641303458,1.0123273736825713
2016-12-17,4.16,6.9,242.637,206500.0,213575.67186197743,85106.55835672218,88022.71370894687,78518.36058583308,0,1.1427363972530373,1.006451612903226,0.9832838089656656,1.00779156918692,1.0119314828784993
2016-12-24,4.3,6.9,242.637,200000.0,213575.67186197743,82427.65942539679,88022.71370894687,81798.50097584176,0,1.1791383219954648,1.006734006734007,0.9549563612489728,1.0075112302948923,1.0115359015953682
2016-12-31,4.32,6.9,242.637,217000.0,213575.67186197743,89434.01047655552,88022.71370894687,85078.64136585046,0,1.182378019895784,1.0070165590794276,1.0326193886095236,1.0072310473240715,1.0111406294703285
2017-01-07,4.2,7.0,243.618,183000.0,211824.96378999352,75117.60214762457,86949.63581918969,72688.40630157293,0,1.1483857398254287,1.0216110019646365,0.8701894280580309,0.9989082098252394,1.0147524420722995
2017-01-14,4.12,7.0,243.618,220000.0,211824.96378999352,90305.31405725356,86949.63581918969,78216.82030197425,0,1.125623916355803,1.0216110019646365,1.0442100651262134,0.998841787471456,1.014267730659564
2017-01-21,4.09,7.0,243.618,209500.0,211824.96378999352,85995.28770452102,86949.63581918969,89683.16045095478,1,1.1164304461942258,1.0216110019646365,0.993058435846365,0.9987753739505879,1.0137834820848024
2017-01-28,4.19,7.0,243.618,220000.0,211824.96378999352,90305.31405725356,86949.63581918969,77577.98135081677,0,1.1414501257334453,1.0216110019646365,1.038569606405723,0.9987089692608732,1.0132996956854037
2017-02-04,4.19,7.0,244.006,210000.0,213627.99438082092,86063.45745596419,87550.30383712733,90162.45635317454,1,1.1390631534922628,1.0216110019646365,0.9928039893991809,1.0069782994855496,1.0143979730447636
2017-02-11,4.17,7.0,244.006,178500.0,213627.99438082092,73153.93883756957,87550.30383712733,88113.30961787511,1,1.1309654201220465,1.0216110019646365,0.8449204189101237,1.0065725817874447,1.0138573342520256
2017-02-18,4.15,7.0,244.006,207000.0,213627.99438082092,84833.97949230757,87550.30383712733,81556.04006491698,0,1.122613535868491,1.0216110019646365,0.9787323034397475,1.0061671908899399,1.0133172714356096
2017-02-25,4.16,7.0,244.006,187000.0,213627.99438082092,76637.45973459669,87550.30383712733,90572.28570023442,1,1.122340977482619,1.0216110019646365,0.884731914583883,1.0057621263983432,1.0127777836755698
2017-03-04,4.1,7.0,243.892,200250.0,215106.80853987148,82106.01413740507,88197.56635718739,89243.66099695694,1,1.1034054445709554,1.0216110019646365,0.946107403587994,1.0121813876198757,1.0117751521067173
2017-03-11,4.21,7.0,243.892,165000.0,215106.80853987148,67652.89554392928,88197.56635718739,98254.0352141807,1,1.1296764538933897,1.0216110019646365,0.7831218082994482,1.0116182328055492,1.0113062400458286
2017-03-18,4.3,7.0,243.892,191500.0,215106.80853987148,78518.36058583308,88197.56635718739,101981.05364039597,1,1.1501465973972533,1.0216110019646365,0.9079429048155256,1.011055704295945,1.0108377624226978
2017-03-25,4.23,7.0,243.892,199500.0,215106.80853987148,81798.50097584176,88197.56635718739,100342.80378271893,1,1.1285208557795905,1.0216110019646365,0.9441509330930636,1.0104938010468403,1.0103697186338578
2017-04-01,4.14,7.0,243.892,207500.0,216736.36815080445,85078.64136585046,88865.7143944059,98294.99146062261,1,1.102078427357428,1.0216110019646365,0.979915812608129,1.0174336539179107,1.0099021080769577
2017-04-08,4.1,7.3,244.193,177500.0,216736.36815080445,72688.40630157293,88756.17570970685,97443.9390279353,1,1.0892556072140192,1.0644980370162647,0.8399575926069172,1.016903736259335,1.0106565141793165
2017-04-15,4.08,7.3,244.193,191000.0,216736.36815080445,78216.82030197425,88756.17570970685,95396.79745171817,1,1.0812353480786872,1.0627099664053752,0.9021176876649121,1.0163743703154424,1.0102383202564142
2017-04-22,3.97,7.3,244.193,219000.0,216736.36815080445,89683.16045095478,88756.17570970685,92121.37092977077,1,1.0499974568943593,1.0609278926774734,1.0344592661225491,1.0158455552250694,1.0098204722746296
2017-04-29,4.03,7.3,244.193,189440.0,216736.36815080445,77577.98135081677,88756.17570970685,100924.07970750441,1,1.063486424765288,1.0591517857142856,0.8951610191747261,1.015317290128843,1.0094029698048825
2017-05-06,4.02,7.3,244.004,220000.0,217845.8684230504,90162.45635317454,89279.6300155122,89524.96706541645,0,1.0589129223443594,1.0573816155988858,1.0390940988719835,1.0198825205803994,1.0082200210238397
2017-05-13,4.05,7.3,244.004,215000.0,217845.8684230504,88113.30961787511,89279.6300155122,97070.3515333445,1,1.0644427596664139,1.0556173526140156,1.0136369529601734,1.0193673701750385,1.0078638783313454
2017-05-20,4.02,7.3,244.004,199000.0,217845.8684230504,81556.04006491698,89279.6300155122,99925.36187256049,1,1.0541603630862328,1.0538589672404222,0.9382800677142978,1.0188527399197091,1.0075079871570247
2017-05-27,3.95,7.3,244.004,221000.0,217845.8684230504,90572.28570023442,89279.6300155122,91972.11878474447,1,1.0338752705491518,1.0521064301552105,1.0412542166174823,1.0183386290270109,1.0071523472345276
2017-06-03,3.94,7.3,244.163,217900.0,219854.5008619909,89243.66099695694,90044.15118670352,88709.24982564044,0,1.0297029702970297,1.0503597122302157,1.0263833456828817,1.0270244666560575,1.0074403056866827
2017-06-10,3.89,7.3,244.163,239900.0,219854.5008619909,98254.0352141807,90044.15118670352,84910.82841317182,0,1.0154618473895582,1.0486187845303867,1.1283550445289052,1.0265141315228457,1.0071253669393034
2017-06-17,3.91,7.3,244.163,249000.0,219854.5008619909,101981.05364039597,90044.15118670352,87244.10087852781,0,1.0190967871284646,1.04688361831219,1.1688621197677442,1.026004303315429,1.0068106250381625
2017-06-24,3.9,7.3,244.163,245000.0,219854.5008619909,100342.80378271893,90044.15118670352,89273.03345709822,0,1.0146595286936508,1.0451541850220265,1.1489702106475448,1.0254949812788732,1.0064960797987654
2017-07-01,3.88,7.3,244.163,240000.0,220324.237732236,98294.99146062261,90236.53777690968,88846.95761559844,0,1.0078425495779009,1.0434304562946675,1.124938479926879,1.0271328728394011,1.0061817310368482
2017-07-08,3.96,7.5,244.243,238000.0,220324.237732236,97443.9390279353,90206.98146200138,88798.42352387826,0,1.0261623561070414,1.0696653867251782,1.115563992594155,1.0265751535718575,1.006190773882782
2017-07-15,4.03,7.5,244.243,233000.0,220324.237732236,95396.79745171817,90206.98146200138,92447.67380568148,0,1.041085001738785,1.0676156583629892,1.092669482812731,1.0260180396436718,1.005860706356048
2017-07-22,3.96,7.5,244.243,225000.0,220324.237732236,92121.37092977077,90206.98146200138,89203.89577741195,0,1.0202645791012237,1.0655737704918034,1.0565822364143391,1.0254615300698398,1.005530855306843
2017-07-29,3.92,7.5,244.243,246500.0,220324.237732236,100924.07970750441,90206.98146200138,87176.5345097435,0,1.007612456747405,1.0635396782110718,1.1553014256949563,1.0249056238674943,1.0052012205222685
2017-08-05,3.93,7.5,245.183,219500.0,219260.66131377633,89524.96706541645,89427.35071916746,72163.98958282784,0,1.007940813810111,1.0615133369624388,1.026809128111846,1.0195023976801063,1.0086641607069493
2017-08-12,3.9,7.5,245.183,238000.0,219260.66131377633,97070.3515333445,89427.35071916746,80474.2724964009,0,0.9979332742840271,1.0594947025264874,1.1100557090821679,1.0189056157888494,1.008294186967299
2017-08-19,3.89,7.5,245.183,245000.0,219260.66131377633,99925.36187256049,89427.35071916746,90988.49905371961,0,0.993224000785623,1.0574837310195226,1.143447971322253,1.0183095321603355,1.0079244845377329
2017-08-26,3.86,7.5,245.183,225500.0,219260.66131377633,91972.11878474447,89427.35071916746,92990.24603290144,1,0.9834876770052428,1.0554803788903924,1.050435412017748,1.0177141455697811,1.0075550531199238
2017-09-02,3.82,7.5,245.183,217500.0,219151.0291488149,88709.24982564044,89382.63629567095,81717.47946974436,0,0.9714397496087637,1.0534846029173421,1.0140323791028638,1.0166208292715233,1.0071858924159816
2017-09-09,3.78,7.5,246.435,209250.0,219151.0291488149,84910.82841317182,88928.532533453,80708.62169851294,0,0.959765625,1.051496360204907,0.9762824642406602,1.015951419671756,1.0119085785543878
2017-09-16,3.78,7.5,246.435,215000.0,219151.0291488149,87244.10087852781,88928.532533453,85551.13900042372,0,0.9581749049429658,1.0495156081808397,1.0026600085737296,1.0152828910579557,1.0114885298219578
2017-09-23,3.83,7.5,246.435,220000.0,219151.0291488149,89273.03345709822,88928.532533453,88577.71231411796,0,0.9692899206696842,1.04754230459307,1.0239115569541855,1.0146152416921141,1.0110688296738368
2017-09-30,3.83,7.5,246.435,218950.0,219151.0291488149,88846.95761559844,88928.532533453,100505.34085381297,1,0.9676416286075211,1.0455764075067024,1.022231519897574,1.0139484698407932,1.0106494776762875
2017-10-07,3.85,6.9,246.626,219000.0,220578.36946098995,88798.42352387826,89438.40854613461,91057.83881355455,1,0.9706666666666667,0.961672473867596,1.0218227530532202,1.0198167873424855,1.0109982318540762
2017-10-14,3.91,6.9,246.626,228000.0,220578.36946098995,92447.67380568148,89438.40854613461,90434.70570026092,0,0.9834574828286737,0.9616724738675958,1.0625283981685365,1.0190822733498617,1.0106090469887763
2017-10-21,3.88,6.9,246.626,220000.0,220578.36946098995,89203.89577741195,89438.40854613461,82414.37950012664,0,0.9739802075790489,0.961672473867596,1.026525453613881,1.018348816650104,1.0102201616424478
2017-10-28,3.94,6.9,246.626,215000.0,220578.36946098995,87176.5345097435,89438.40854613461,77774.52603642574,0,0.9870405164522811,0.9616724738675958,1.0048408522632286,1.0176164149619815,1.009831575469456
2017-11-04,3.94,6.9,247.284,178450.0,222435.5846985485,72163.98958282784,89951.46661269978,79979.47393952029,1,0.9848106133435879,0.9616724738675958,0.8361635273964888,1.0252781719776884,1.0120840721034956
2017-11-11,3.9,6.9,247.284,199000.0,222435.5846985485,80474.2724964009,89951.46661269978,78977.22489265913,0,0.9731285988483686,0.9616724738675958,0.933674634059635,1.0243822510558163,1.011665399341253
2017-11-18,3.95,6.9,247.284,225000.0,222435.5846985485,90988.49905371961,89951.46661269978,80179.92374889251,0,0.9838107098381073,0.9616724738675958,1.0530967795940447,1.0234878945357424,1.0112470728237644
2017-12-02,3.9,6.9,247.284,229950.0,220769.26651715895,92990.24603290144,89277.61865594173,78130.9474679563,0,0.9715435469962632,0.961672473867596,1.0755920640746097,1.015084133342173,1.0108290921216876
2017-12-09,3.94,6.9,247.805,202500.0,220769.26651715895,81717.47946974436,89089.9160699578,83139.34153641503,1,0.9821668264621285,0.9616724738675958,0.945574254518417,1.0144388775251785,1.012547442559153
2017-12-16,3.93,6.9,247.805,200000.0,220769.26651715895,80708.62169851294,89089.9160699578,75125.91102688106,0,0.9806142034548945,0.9616724738675958,0.9374360582977063,1.0137944415231341,1.0121364220141043
2017-12-23,3.94,6.9,247.805,212000.0,220769.26651715895,85551.13900042372,89089.9160699578,99366.53831822134,1,0.9841483331732156,0.9616724738675958,0.9931898385435859,1.0131508237746367,1.0117257350224924
2017-12-30,3.99,6.9,247.805,219500.0,220769.26651715895,88577.71231411796,89089.9160699578,80134.30509533979,0,0.9981238273921201,0.9616724738675958,1.0265228539385867,1.0125080227222447,1.0113153811784519
2018-01-06,3.95,7.0,248.743,250000.0,221895.4971891588,100505.34085381297,89206.73031569082,85949.80531369681,0,0.9898795180722892,0.9753483386923902,1.1657007789571283,1.0169270144741167,1.0146572083990408
2018-01-13,3.99,7.0,248.743,226500.0,221895.4971891588,91057.83881355455,89206.73031569082,90147.35394529595,0,1.000916590284143,0.9753483386923902,1.0520213762740507,1.016025246255965,1.0142494491847118
2018-01-20,4.04,7.0,248.743,224950.0,221895.4971891588,90434.70570026092,89206.73031569082,87948.63799541068,0,1.0138506828821003,0.9753483386923902,1.0443603611968708,1.0151250759213337,1.0138420175702552
2018-01-27,4.15,7.0,248.743,205000.0,221895.4971891588,82414.37950012664,89206.73031569082,86349.57185003957,1,1.0411540502725913,0.9753483386923902,0.9521223575478474,1.0142264992269403,1.0134349131610312
2018-02-03,4.22,7.0,249.439,194000.0,222076.4592848072,77774.52603642574,89030.36785939938,94904.27826891406,1,1.058562469850458,0.9753483386923902,0.9031301588893147,1.0141397940090109,1.0158072861703573
2018-02-10,4.32,7.0,249.439,199500.0,222076.4592848072,79979.47393952029,89030.36785939938,87726.64377798779,1,1.0829677481560045,0.9753483386923902,0.9296082096573873,1.0133879192885717,1.015375260148838
2018-02-17,4.38,7.0,249.439,197000.0,222076.4592848072,78977.22489265913,89030.36785939938,85932.23515525623,1,1.0968984781352342,0.9753483386923902,0.9164397336205632,1.0126371586093894,1.0149436014551343
2018-02-24,4.4,7.0,249.439,200000.0,222076.4592848072,80179.92374889251,89030.36785939938,88922.91619314217,1,1.1005820385780942,0.9753483386923902,0.9309786734270041,1.0118875094973108,1.0145123096209674
2018-03-03,4.43,7.0,249.581,195000.0,223911.25248857113,78130.9474679563,89714.86310599411,95701.79321235033,1,1.1066487317448115,0.9753483386923902,0.9070546308090855,1.0193292287266147,1.0146474134379873
2018-03-10,4.46,7.0,249.581,207500.0,223911.25248857113,83139.34153641503,89714.86310599411,97324.76365692622,1,1.112219451371571,0.9753483386923902,0.9645735985746838,1.0185441431413804,1.0141963285723619
2018-03-17,4.44,7.0,249.581,187500.0,223911.25248857113,75125.91102688106,89714.86310599411,88404.65438558765,1,1.1060119760479044,0.9753483386923902,0.8698530349841508,1.017760265968512,1.0137456446088289
2018-03-24,4.45,7.0,249.581,248000.0,223911.25248857113,99366.53831822134,89714.86310599411,98360.13348306374,0,1.1077070368597415,0.9753483386923902,1.1447552615156822,1.0169775944201533,1.0132953610131725
2018-03-31,4.44,7.0,249.581,200000.0,223911.25248857113,80134.30509533979,89714.86310599411,101545.88679425609,1,1.1041078858017312,0.9753483386923902,0.9231487538823288,1.0161961257170158,1.012845477252126
2018-04-07,4.4,6.8,250.146,215000.0,226338.08416018865,85949.80531369681,90482.39194717832,102656.74052911988,1,1.0928022161723265,0.9479892761394101,0.9917246872918198,1.0263499418736794,1.0146431293486697
2018-04-14,4.42,6.8,250.146,225500.0,226338.08416018865,90147.35394529595,90482.39194717832,95494.64235266966,1,1.0960942343459392,0.949261744966443,1.0357476930632463,1.025491293568254,1.0141721910689232
2018-04-21,4.47,6.8,250.146,220000.0,226338.08416018865,87948.63799541068,90482.39194717832,91515.69892130843,1,1.1064356435643563,0.9505376344086021,1.0079037628113467,1.0246340807588312,1.0137016897506386
2018-04-28,4.58,6.8,250.146,216000.0,226338.08416018865,86349.57185003957,90482.39194717832,96489.37821050998,1,1.1303811286724572,0.9518169582772543,0.9898398648487877,1.0237782998486042,1.0132316247859434
2018-05-05,4.55,6.8,250.779,238000.0,227938.47738358215,94904.27826891406,90892.17094875654,91360.83956639351,0,1.120212111168979,0.9530997304582209,1.0860093806078528,1.030013577545662,1.0152747745033326
2018-05-12,4.55,6.8,250.779,220000.0,227938.47738358215,87726.64377798779,90892.17094875654,96326.10258630621,1,1.1174081420610182,0.9543859649122807,1.0038742173686035,1.02911099355215,1.0147395290780417
2018-05-19,4.61,6.8,250.779,215500.0,227938.47738358215,85932.23515525623,90892.17094875654,100099.70248143985,1,1.1291568535091852,0.9556756756756755,0.9832972837794557,1.0282099900127935,1.0142048477103194
2018-05-26,4.66,6.8,250.779,223000.0,227938.47738358215,88922.91619314217,90892.17094875654,90963.61852480049,1,1.1379731379731381,0.9569688768606224,1.015380439303524,1.027310562780082,1.0136707295090053
2018-06-02,4.56,6.8,250.779,240000.0,227943.093974853,95701.79321235033,90894.01184901965,87348.90704630406,0,1.1103722781549987,0.9582655826558266,1.0909710779021535,1.0264330859990989,1.0131371735848138
2018-06-09,4.54,6.8,251.118,244400.0,227943.093974853,97324.76365692622,90771.30829922705,93562.05820670078,0,1.102404856409059,0.9595658073270014,1.1084045229965507,1.0257146296297897,1.0139588328304616
2018-06-16,4.62,6.8,251.118,222000.0,227943.093974853,88404.65438558765,90771.30829922705,85633.07022308208,0,1.1180193596425914,0.9608695652173913,1.0083901484545268,1.024997178330391,1.0134115370323633
2018-06-23,4.57,6.8,251.118,247000.0,227943.093974853,98360.13348306374,90771.30829922705,84741.05907492497,0,1.1025331724969845,0.9621768707482992,1.122143640326928,1.0242807299933447,1.0128648317337843
2018-06-30,4.55,6.8,251.118,255000.0,227943.093974853,101545.88679425609,90771.30829922705,89002.89011612002,0,1.094407696933253,0.9634877384196185,1.15747711887709,1.0235652825169799,1.0123187159795692
2018-07-07,4.52,7.1,251.323,258000.0,227972.3939553334,102656.74052911988,90708.92594602698,98354.04291668974,0,1.0839828437024397,1.0065430752453652,1.169257317663054,1.0230211940386076,1.0125830654170327
2018-07-14,4.53,7.1,251.323,240000.0,227972.3939553334,95494.64235266966,90708.92594602698,85026.61530795453,0,1.0835326586936522,1.00764192139738,1.0874916673565151,1.022346426997241,1.0120279020192398
2018-07-21,4.52,7.1,251.323,230000.0,227972.3939553334,91515.69892130843,90708.92594602698,84631.14267861522,0,1.0787094405433932,1.008743169398907,1.0424520284669592,1.021672549498429,1.011473347040692
2018-07-28,4.54,7.1,251.323,242500.0,227972.3939553334,96489.37821050998,90708.92594602698,94517.9584120983,0,1.0806060328649243,1.009846827133479,1.0974330857364158,1.0209995597843098,1.0109193994817613
2018-08-04,4.6,7.1,251.749,230000.0,229447.77312723032,91360.83956639351,91141.48343279629,88657.74548102764,0,1.0914898471366643,1.0109529025191675,1.042361174660862,1.0268003652810396,1.0120453276887609
2018-08-11,4.59,7.1,251.749,242500.0,229447.77312723032,96326.10258630621,91141.48343279629,81137.66885540476,0,1.08584686774942,1.0120614035087718,1.0968126329156862,1.0259009602075142,1.011531864500708
2018-08-18,4.53,7.1,251.749,252000.0,229447.77312723032,100099.70248143985,91141.48343279629,85689.29418143965,0,1.0685900925421885,1.0131723380900108,1.1383943115033948,1.0250031293865274,1.0110189220615693
2018-08-25,4.51,7.1,251.749,229000.0,229447.77312723032,90963.61852480049,91141.48343279629,77971.3208025109,0,1.0608884465755903,1.0142857142857142,1.0359331706531998,1.0241068686885098,1.0105064995795394
2018-09-01,4.52,7.1,251.749,219900.0,228177.28551978213,87348.90704630406,90636.8190220347,91070.71442995673,1,1.0600757712430091,1.0154015401540153,0.9952521247938307,1.0176573701394445,1.009994596264417
